TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,POP_ESTIMATE_2018,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number,Heart disease_number
0.5393561011860385,0.560725740888467,0.5565119765556781,0.4260589228417477,0.4174192529514816,0.487188669774901,0.5795774026360225,0.6606707873571892,0.7009713003242156,0.6969453719424632,0.6225713455901307,0.5393561011860385,0.8521703259726744,0.7262570910635456,0.2755512429012512,0.6946485830235887,0.5316366141490345,0.516457077190334,0.8737295678354523,0.3767155872662646,0.3165307905816291,0.6794467201703462,0.5699516064352654,0.5643170946953185,0.7149479976916332,0.5291610875355827,0.6031256396296794,0.6219982947512543,0.8247689065719293,0.5543360786547483,0.6116766835590138,16890
-0.2861251892112718,-0.2766297772350514,-0.286793952321387,-0.2716436886589815,-0.2646112006313527,-0.2706578174058685,-0.2911476826619346,-0.315509700286628,-0.3205099938890888,-0.3088695587360133,-0.3000872944245242,-0.2861251892112718,-0.3225725235373328,-0.3018720900808438,-0.2669868773311923,-0.2695098660375766,-0.2807882544392173,-0.281301409526432,-0.2632853564166082,-0.305141940189977,-0.3042217328779102,-0.3050379108747247,-0.2848865034542686,-0.2848507645767412,-0.3147915859999013,-0.287431232679988,-0.3040670896894938,-0.3055958456023804,-0.3214293663081206,-0.2827770252091298,-0.291005109530159,640
-0.3065311330025427,-0.298351930553609,-0.3100450035116418,-0.2889727776651728,-0.2796571909417738,-0.29219225310718,-0.3128736688728537,-0.3355310922596142,-0.3472795085009529,-0.3271917726891902,-0.3279481703935553,-0.3065311330025427,-0.3632057454974033,-0.3231195892212666,-0.2718889525960369,-0.2879299237434394,-0.2998446000479741,-0.300334182328069,-0.2825105929907124,-0.3348905046426229,-0.3198425948937476,-0.321662101980198,-0.303920711601557,-0.3057988462090713,-0.337398883177527,-0.3070035119034274,-0.3304853672855881,-0.3322428219498495,-0.3636737964364706,-0.3075166350888204,-0.3128702697755467,130
0.2286586669723982,0.1610907505949588,0.1648157326995033,0.1424388269883791,0.1525526609740004,0.2111521745352266,0.2575037040329898,0.4174586828401905,0.4202611415766019,0.4079352459661057,0.3380321392298613,0.2286586669723982,0.6177176191183212,0.234672453178202,0.1436340154416734,0.3710257120436788,0.1824302659646861,0.176182964879172,0.3239451905819638,0.2693105294028267,0.4460447417596034,0.5971563280457765,0.2076930555634059,0.2607100116015662,0.4610230963953909,0.2461619468130354,0.4255810588785922,0.3860704789651437,0.7410434998717658,0.3979656096869214,0.3609389287923782,15219
-0.2765128683480901,-0.269237546645366,-0.2790830238493391,-0.2668423811112824,-0.2585683062868688,-0.2674598616767207,-0.2789034037952204,-0.2960388241566039,-0.3054737103594046,-0.2758729924311968,-0.2864055389940439,-0.2765128683480901,-0.3000028840273083,-0.2880521776468951,-0.2572579504628562,-0.2699265101999711,-0.2670529904090251,-0.2670052158094333,-0.2628549406724118,-0.295164121893503,-0.2891639799324663,-0.271528434816331,-0.2796577835746565,-0.2743736780959014,-0.2938619196647076,-0.2772601470744489,-0.2984537114100786,-0.2964762402899148,-0.3271552679821439,-0.2791467563680882,-0.2819485342805901,734
-0.3099071383961617,-0.3026580842951733,-0.3136402830446211,-0.2905463154329061,-0.2823928255436685,-0.2947920300668469,-0.3165492936951751,-0.3408624035809304,-0.3517657439147276,-0.3302592926723013,-0.3325214004126776,-0.3099071383961617,-0.3668656870395694,-0.3288874718185508,-0.2731050684545789,-0.2889824984694887,-0.302831042270242,-0.3033292812277426,-0.2852365593706227,-0.3399716875061288,-0.3230713354318293,-0.3295455955719086,-0.3065421463180021,-0.3090729357343337,-0.3427249539102962,-0.3101372431093941,-0.3349052705434339,-0.3367287544599578,-0.3674274430894414,-0.3108107679260617,-0.316104760936107,59
-0.255111512664562,-0.254213854702575,-0.2625967749382428,-0.2426744548837886,-0.2346825414792803,-0.2435787246489843,-0.2578329430303204,-0.270802018934504,-0.2842257162568016,-0.2588772736058516,-0.2591010375526849,-0.255111512664562,-0.2456743969417129,-0.2702719811504238,-0.2495349878972698,-0.2447524313352918,-0.2497742889801896,-0.2500535735834459,-0.2383212432532191,-0.2784542910645977,-0.298671539863962,-0.2618243776039788,-0.2624209498746598,-0.2527829612172175,-0.2708962935692809,-0.254279451564026,-0.2670289072404519,-0.2691577171594954,-0.2705324625390242,-0.2475163584104946,-0.25620198464253,1293
1.7225170678200887,1.5790832546157378,1.708231391159836,1.6348183583166846,1.702555060334127,1.5715487375892312,1.697576050821617,1.990166548110404,2.012283121983467,1.7848371886555334,2.074181992996251,1.7225170678200887,1.745865083833439,2.0743147801467536,1.6953351645568198,2.1189795451294358,1.6467172553300944,1.6368649086725535,1.842882351850931,1.809008559321156,1.6678734744164294,2.424318848040925,1.4182218269772116,1.7440339867731969,1.9481695436598805,1.7429596413133783,1.6774453287489532,1.6087154138758364,1.6596053706445322,1.729333093538531,1.8638129016351237,32977
1.427287494908119,1.156840957179017,1.2538542870247449,1.2070783417878437,1.4827651937371205,1.4256621384631454,1.5850363787139792,1.7928211056675545,1.663046949772702,1.4038014631858435,1.906936652969748,1.427287494908119,1.288411745272801,1.6659782711441495,1.9847080525053575,0.5804661538873649,1.6755269420060197,1.6961122877312511,1.1639732513385337,1.5744034010491688,2.322992745019273,1.7476560964823324,1.0594558184441902,1.406495153539027,1.6784618823023132,1.4891158072181965,1.0684392993103515,1.0553877265960807,1.128368937554589,0.8252616977176642,1.198025241145388,23840
-0.1907425430414653,-0.1711768567194103,-0.1742995479868479,-0.1775945466952284,-0.1768259111675659,-0.1870278240572924,-0.2051567911180704,-0.2219220069830891,-0.2188055580801097,-0.2188337019344286,-0.2231600860567805,-0.1907425430414653,-0.1965209884883201,-0.2010902554109186,-0.2215893977045879,-0.1248246984860489,-0.1904365262544152,-0.1908803000645341,-0.1763413760889427,-0.2218185693865533,-0.1780708988236191,-0.2342992201168819,-0.2173544782876363,-0.1879042123175524,-0.2155181880909472,-0.1944600047656825,-0.1869447104541292,-0.1884780866558424,-0.1887793108599132,-0.1673479215041604,-0.1777979189105479,2457
-0.2317703030825689,-0.2132575480050302,-0.2225992901338472,-0.2254260601220964,-0.2161047244067115,-0.2240458871378588,-0.2417023347336358,-0.2581111800283275,-0.2583435888696402,-0.2492601839290709,-0.2563486696241255,-0.2317703030825689,-0.2378822633358107,-0.2544308449003328,-0.2399815829054243,-0.1472138400547227,-0.2342376788476771,-0.2360229247173461,-0.1881060730969767,-0.2625289840344786,-0.2281643066282374,-0.2675790584127475,-0.2479926072114491,-0.2286277946824675,-0.252588943405267,-0.2361541050208724,-0.2388103029169055,-0.2433434588228846,-0.2357317045869046,-0.2069111291514373,-0.2180349889479183,1790
-0.2733077619841658,-0.2588549315129276,-0.2721289963316026,-0.2594386841784859,-0.2557510109505891,-0.2649291053443017,-0.2810338614947825,-0.2971978048786291,-0.3050300167470532,-0.288474696145599,-0.2925720233424089,-0.2733077619841658,-0.3127142938995627,-0.2901226996048946,-0.2555278062517346,-0.2389632703420206,-0.2754493964188536,-0.2762004782045137,-0.2525249628116991,-0.3133001794848834,-0.2958803523606183,-0.3002326880416792,-0.2798421660106566,-0.2727594758183302,-0.2978198254386002,-0.2756313806081378,-0.2871864980708562,-0.2894787228115724,-0.3147491476884267,-0.2637853409944216,-0.2717275422132195,903
-0.3014311461690205,-0.2915577768724742,-0.3044155526639504,-0.2836873046504788,-0.2758803819764714,-0.2881660498510587,-0.30872981158909,-0.331851328467184,-0.3407720021864667,-0.3171601532849621,-0.3219966489308817,-0.3014311461690205,-0.3562006960941175,-0.3205067877028388,-0.2691056771259716,-0.2764173876772752,-0.2963307900523296,-0.2967771164183536,-0.2800715704402664,-0.3343291713624837,-0.317982663408342,-0.323793338367922,-0.3002458087700586,-0.2999176677222976,-0.3318610726296936,-0.3022564894469814,-0.324871989006173,-0.3266958455226798,-0.3551485650551469,-0.2998863478025571,-0.3056250095758916,260
-0.0328768130323865,-0.0614417055385469,-0.0486776427259696,0.018956459343563,-0.054416470324574,-0.0511262090063875,-0.0607304883862168,-0.016144979787506,0.0244371400689464,0.0219251637670464,0.0226015017081656,-0.0328768130323865,0.0420639104297689,-0.0258517938227753,-0.0703271520003675,0.0858218185645686,-0.0603722270901702,-0.0626097861570707,-0.0071879886197718,-0.0264428159127141,0.0725592234240017,0.1475413217419916,-0.0416815565612005,-0.0186596720112202,0.0238455290001095,-0.0231571031140816,0.0706941812783787,0.0424265591937997,0.1993095803794464,0.0326530007569251,0.0082500126448813,7342
-0.2862031431546413,-0.2843569308935251,-0.2891829209584325,-0.2641189503594363,-0.2607119005644729,-0.2660564422560156,-0.2953617748149146,-0.3188707443805013,-0.3256371200762599,-0.3060507565893706,-0.3048881322049669,-0.2862031431546413,-0.3220412417005668,-0.311830314735984,-0.2628119641260945,-0.2589183328567054,-0.2881477013440917,-0.2884834714239997,-0.2746196376804458,-0.3095839018786615,-0.2976776656686599,-0.3075089123548172,-0.2862170511249416,-0.2848994952115358,-0.3201502320888342,-0.2857250901345172,-0.3029848708140029,-0.3051660556612922,-0.3192026267682226,-0.2812644131920291,-0.2862180626125297,690
-0.2411127833725484,-0.2359366243772688,-0.2444311520347681,-0.2449742408520142,-0.226475637673596,-0.2334326924435587,-0.2331336806892432,-0.2453623920860498,-0.2639144086691625,-0.2536541990400138,-0.2387891523341129,-0.2411127833725484,-0.2572445347201736,-0.2352538677179094,-0.2245356577742515,-0.2498837331247822,-0.2224578234153983,-0.2217020291537523,-0.2355952768733088,-0.2617002151738371,-0.2395077303157239,-0.2325006253512024,-0.2389304818719541,-0.2395434568764587,-0.2552926979668563,-0.2417561331520328,-0.2566315146796613,-0.252355616650078,-0.2931179635865608,-0.2532306704750971,-0.2494742430285645,1293
0.0712066925088963,0.0265473692474167,0.0736091677049737,0.0293256697617031,0.0033584992527553,0.0284775810860672,0.1028465220186236,0.1723922091679514,0.1729266023358611,0.2339156663836689,0.1692061897497448,0.0712066925088963,0.2626639353180738,0.1306369411457062,-0.0302078659453733,0.1994998889778937,0.0208424100098361,0.0170227918043534,0.1091677342279784,0.1941039029725343,0.3472955844905325,-0.0147802014748503,0.2815334548628695,0.0871649927746102,0.1976513418116683,0.0817377785987295,0.1414429759892055,0.1315139554199907,0.2815717010962484,0.1128550512636394,0.1429342245706129,9013
0.0814306520046697,0.0226718308800088,0.0570046530197663,0.0233946427910159,0.0177920340552896,0.0846833785415202,0.1285056609056574,0.1666552545939265,0.2438682810218141,0.1577251024788288,0.1836634975521316,0.0814306520046697,0.2558359798603767,0.1257728578158028,0.0011353262850908,-0.0112343426332278,0.0639917597371268,0.066667327999149,0.0005594947757626,0.3823250239150901,-0.0589062629705949,0.0287898431495455,0.0528257240628088,0.0758625311669369,0.1864454192913466,0.092756132271067,0.1798162321911894,0.1840826375893427,0.3020577048633097,0.1256618330084249,0.1186108510431993,9041
-0.1765249430622988,-0.1872053178685662,-0.1804493682406284,-0.1926036761720694,-0.1759276430893318,-0.1722113960747661,-0.1659891457184285,-0.1605539777518521,-0.1721191302026966,-0.1367568158998348,-0.1503424622684324,-0.1765249430622988,-0.1256440560427154,-0.1559167247558355,-0.1964521575357556,-0.1664014001649965,-0.1683404090979929,-0.170050467923093,-0.1252653744443076,-0.2277956648759097,-0.2240077860394867,-0.1714812198722896,-0.1681215948733745,-0.1713692987988085,-0.1485921188525726,-0.174659466108722,-0.1749290466776514,-0.1804329561960975,-0.158177547468744,-0.1775328424193047,-0.1690001029538239,2923
-0.298594821921806,-0.2889501615511936,-0.3020029308720827,-0.2803990141871387,-0.2750229442654297,-0.284968094121911,-0.3049605402744801,-0.3293015708787285,-0.3357927738700794,-0.3137610095198931,-0.3167363806692553,-0.298594821921806,-0.3440992764788907,-0.3184362657448393,-0.2706728367374948,-0.275518313432108,-0.2933028694658636,-0.2938005439036265,-0.2759108849130349,-0.3258467479109174,-0.3208122152620226,-0.3175643118645086,-0.2931700234293832,-0.2977948394440577,-0.3287989891503035,-0.2993355424587037,-0.3205026567238174,-0.3222770676908666,-0.3458598801172868,-0.2982728949843164,-0.3032961759402882,334
-0.3096762747946442,-0.3021556996919908,-0.3130489541740653,-0.2903445798216583,-0.2815558030162232,-0.2943318925518616,-0.3165492936951751,-0.3418185626766012,-0.3515192474634213,-0.3312541640181752,-0.3321167643925525,-0.3096762747946442,-0.3682824386042789,-0.3281479996906939,-0.2730925311776867,-0.2907367896795709,-0.3024340350700595,-0.3028908234506769,-0.2858104470295513,-0.3404943875321352,-0.3244625520468205,-0.3307007784966474,-0.3062276869778568,-0.3086404513505316,-0.3431484335404246,-0.3100134413827387,-0.3343995607885316,-0.3362721026475516,-0.3671093374408846,-0.3106090863237817,-0.316104760936107,61
-0.0045765333606547,6.452373679636591e-05,0.0150203032103031,-0.0125142960111033,-0.0416773957605268,-0.0269459825939106,-0.0050342370976644,0.0275196189147952,0.0112249302789287,0.0585695916734004,0.0241863261203223,-0.0045765333606547,0.1530821372088088,0.0463042531421099,-0.1201628276468056,0.0125582319035116,-0.0214536705110923,-0.0232350426842486,0.0203586190087953,0.002208287033215,-0.0992896258655238,0.0231349447326935,0.0603209265905549,0.0058792482725372,0.0449054967599582,-0.0070357970211637,0.039056979011693,0.0499075903558664,0.1101763776538164,0.0311740023402045,0.0140720967338899,6669
2.1786615692183227,1.8966142469034204,2.2133681655434394,1.939620693351079,1.870245378393556,2.141291008644015,2.591384996468676,2.5088683702528045,2.320896679018954,2.371977094612092,2.6723604794974536,2.1786615692183227,2.7539428534394284,2.1100559329931725,2.268614687728902,1.300536909705721,2.365418797272293,2.3790565914733137,2.001562289544657,4.558366362625087,2.6912744426061934,1.4465378875871209,4.285954426696772,2.1807640271317816,2.4229227843900194,2.2256935239747486,2.27064287124931,2.418708281599209,2.113860236783717,1.7529970682060612,1.9874998436149496,40556
-0.14804776790369,-0.1873488563266184,-0.1858422875400975,-0.1795715556854575,-0.1636172873808055,-0.1523334554274016,-0.1254870378036762,-0.0722396467335281,-0.0603576391804205,-0.0891688031888683,-0.1141907628453795,-0.14804776790369,-0.1086823914763325,-0.1309882976900803,-0.1074876407088059,-0.1555905805828651,-0.1307669366150554,-0.1307930582215983,-0.1275609250800215,-0.0497239795737746,-0.0630396762500998,0.0104330465269392,-0.1389359606108166,-0.1454567837467782,-0.0713885247445426,-0.1368303010075577,-0.1449606866021431,-0.1520936819555934,-0.1285937221529568,-0.145431854056391,-0.1243641249380915,3913
-0.1570064749340041,-0.1936645484809127,-0.1939553196441233,-0.184715813772278,-0.1816847248634686,-0.172809574844247,-0.1390423675624285,-0.1014459609285644,-0.0288553927034754,-0.0396739537316436,-0.1543298130500819,-0.1570064749340041,-0.1279266002303029,-0.1460570963844096,-0.1256792294793673,-0.1760500018204485,-0.1537696523032376,-0.1605340815222745,0.0064418432797796,-0.1561742105180093,-0.0981800463420934,-0.2226538630044374,-0.0912893821077476,-0.154316622285372,-0.0597428349160106,-0.1466067686093825,-0.1385482869099824,-0.1296505884693934,-0.1371825746639918,-0.1120871624794167,-0.1211296337775312,3783
0.8649607279548065,0.9274904242880344,0.821119819551996,0.8297520545098435,0.8286014657631395,0.7995990355741625,0.8346236243836012,0.994544158854613,0.9153739136704347,0.8282683895978132,0.6151951681399334,0.8649607279548065,0.9990205610758248,0.98849034031557,0.8624963978858164,1.1180029092966703,0.8161426396648456,0.8222103588846396,0.6589521114814669,0.762631866705565,-0.0113978559829859,1.3136804858390676,0.5645878379215254,0.8851352288655898,0.9415910382007552,0.8544501243228495,1.0967590455848784,1.0664682485147612,1.0900053963386325,0.9851279811250124,0.9318913084544852,23077
-0.0656324603905463,-0.0784270897413838,-0.075642239223315,-0.1079554136924666,-0.1023104910413283,-0.0859126051392753,-0.0565398078563089,-0.00577210232538,0.0584043510589544,0.0093234600526441,-0.0242309026627729,-0.0656324603905463,0.0042838687041828,-0.0380941657172958,-0.1457514097837566,0.0524025710125031,-0.089395231067686,-0.0892074994785017,-0.0919798902264555,-0.1580129565116099,-0.13266727377176,-0.1262505979166236,-0.1291727929212,-0.0686481663164593,0.0166463752879261,-0.0628278188992461,0.0184139068165825,-0.0099137970693491,0.0550168581940582,0.0131907261368968,0.0035923453736745,6615
-0.1792233487943211,-0.1906741639381597,-0.1910459816009887,-0.1798136384189549,-0.155655365778276,-0.1491124928225046,-0.1685410126332885,-0.2006836852519764,-0.2043115667432993,-0.2023354187820203,-0.167063202808394,-0.1792233487943211,-0.1150577735175252,-0.184263156323685,-0.208299884198871,-0.199842576357188,-0.1830474519465421,-0.1831918503117638,-0.1760544322594785,-0.1933865621707813,-0.2282578515943682,-0.1789149733810348,-0.1487697215957177,-0.1781550396939571,-0.2048823343034907,-0.17610252998505,-0.1707822266874528,-0.1802046302898944,-0.1688022761305429,-0.1739361871786432,-0.1885364295636082,2669
-0.2915729705613657,-0.2919644691702887,-0.3011514172984822,-0.2770905501626738,-0.2704295279562781,-0.2789632995513529,-0.289134283077733,-0.3107868538443751,-0.3177492336344583,-0.3053875090254547,-0.322949229561593,-0.2915729705613657,-0.3300695005672538,-0.3079193288153184,-0.2659337460722487,-0.2736105217411437,-0.2831406702373132,-0.2835986812597899,-0.2668721542849112,-0.3188009989735788,-0.3067639988633396,-0.310177407979585,-0.2905537750577486,-0.2899613899008252,-0.3121855575068033,-0.2898724479774757,-0.3072530611453781,-0.308872993903178,-0.3325630640076104,-0.2784408707601079,-0.2862180626125297,570
-0.2938066508617619,-0.2904333922843991,-0.3012696830725934,-0.2747907641944482,-0.2673672504168436,-0.2798835745813235,-0.3001611575446973,-0.3197689544400708,-0.3304684505218633,-0.3044755436250704,-0.3118976082619259,-0.2938066508617619,-0.340990293878556,-0.3040740737504623,-0.2633636043093506,-0.2786321803300039,-0.2888883864190589,-0.289162772205369,-0.2767717164014276,-0.3198067221675212,-0.3060963477056787,-0.304413764109062,-0.2932467335741709,-0.2920659441910171,-0.3184400258902387,-0.2930835552626021,-0.3125731277669499,-0.3124456227884737,-0.3444602152636367,-0.2918863109121137,-0.2978622307905469,416
-0.2700067123053251,-0.2633763929415701,-0.2724837936539361,-0.263110272303197,-0.2527703941455396,-0.2578429876135282,-0.270592277604621,-0.2902728950645282,-0.2976351232078643,-0.2720593189386803,-0.2776595000173814,-0.2700067123053251,-0.2974251832637396,-0.2746759484896607,-0.2516161758613726,-0.2627339162386342,-0.2618148655588568,-0.2614720021720983,-0.2645766036491973,-0.2865750466991661,-0.2823756866918225,-0.2603845133826828,-0.2744823345486021,-0.2681117915247949,-0.2857506559799398,-0.2706560987181708,-0.2873483251924249,-0.2896130321681625,-0.3177393407848611,-0.2725921042939854,-0.2748326537273574,863
-0.3059704642560003,-0.3000504689738927,-0.3109201702400644,-0.2880649674145574,-0.280473798285623,-0.2920081981011859,-0.3123586131652672,-0.3350674999708041,-0.3401804107033315,-0.3189011781402414,-0.3271515432289339,-0.3059704642560003,-0.3595064497451063,-0.3234975416421713,-0.2711367159825057,-0.2823600491514285,-0.3000342154271657,-0.3005194461775333,-0.2827975368201767,-0.3377234031007013,-0.3215501366489058,-0.3275961981333748,-0.3035391046276735,-0.3048821011419978,-0.3357701153693407,-0.3058428707160323,-0.3286951547532341,-0.331222070839765,-0.3603654976914793,-0.3035838438443586,-0.3093770193221416,198
-0.2853486480061675,-0.2848832385730496,-0.292588975252834,-0.2773326328961712,-0.2682451033114815,-0.2756503094434589,-0.2884085227624975,-0.2971688303605785,-0.2965998381123778,-0.284743928598572,-0.2991009941254692,-0.2853486480061675,-0.3107859376031526,-0.3019871190785105,-0.264404198291402,-0.2492478025611274,-0.2845094562558526,-0.2852351785967249,-0.2619941091840191,-0.3098308279311086,-0.3152615236689819,-0.3027659631358437,-0.2787393360266609,-0.282938087161053,-0.2965819619043787,-0.2843207142977692,-0.2946507740532136,-0.2997399576550535,-0.3010706048004821,-0.269499653059024,-0.2743151351416678,986
-0.2839754593114273,-0.2800747002283028,-0.2920922590015671,-0.2671046374059047,-0.2549548187903361,-0.2701056523878862,-0.2888299319777955,-0.3116271148678435,-0.3196226066643862,-0.2995840928411905,-0.3015372401633058,-0.2839754593114273,-0.3186174254191856,-0.2932120498279414,-0.2617588328671508,-0.2685450058720314,-0.2777366319303523,-0.2781210467772941,-0.2632853564166082,-0.325450382887228,-0.3074710120619575,-0.3118674556903758,-0.2904441369849637,-0.2813238848834817,-0.3099867209657518,-0.2832877436409875,-0.2982109707277255,-0.3045079398140008,-0.3280459637981031,-0.2836173652186301,-0.2877706183695987,630
